location,culture,historical_name,source,confidence,note
domanic,antq_greek_koine,Palox,PLE:609492;PLN:609492/palox;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 609492/palox; nearest installed city field at 4.19px; remote lower-confidence map proxy.
dover,antq_cantiacian,Durovernum,PLE:79439;PLN:79439/durovernum;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 79439/durovernum; nearest installed city field at 5.70px; remote lower-confidence map proxy.
drama,antq_lyncestian,Methone,PLE:501518;PLN:501518/methone;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 501518/methone; nearest installed city field at 5.42px; remote lower-confidence map proxy.
dreux,antq_carnutian,Durocasses,PLE:108943;PLN:108943/durocasses;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 108943/durocasses; nearest installed city field at 4.85px; remote lower-confidence map proxy.
ecija,antq_turdetanian,Carruca,PLE:256062;PLN:256062/carruca;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 256062/carruca; nearest installed city field at 5.25px; remote lower-confidence map proxy.
el_kantara,antq_gaetulian,Mesarfelta,PLE:334592;PLN:334592/mesarfelta;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 334592/mesarfelta; nearest installed city field at 5.05px; remote lower-confidence map proxy.
el_kseur,antq_phoenician_punic,Vanisnesi,PLE:305181;PLN:305181/vanisnesi;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 305181/vanisnesi; nearest installed city field at 4.50px; remote lower-confidence map proxy.
el_mahalla,antq_egyptian,Sais,PLE:727217;PLN:727217/sais;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 727217/sais; nearest installed city field at 4.44px; remote lower-confidence map proxy.
elizondo,antq_vasconian,Pompelo,PLE:246567;PLN:246567/pompelo;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 246567/pompelo; nearest installed city field at 3.67px; remote lower-confidence map proxy.
elmali,antq_lycian,Komba,PLE:638932;PLN:638932/komba;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 638932/komba; nearest installed city field at 5.42px; remote lower-confidence map proxy.
elounda,antq_greek_koine,Aria,PLE:589709;PLN:589709/aria;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 589709/aria; nearest installed city field at 4.97px; remote lower-confidence map proxy.
emirdag,antq_pisidian,Appolena,PLE:609315;PLN:609315/appolena;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 609315/appolena; nearest installed city field at 5.34px; remote lower-confidence map proxy.
enisala,antq_thracian,Argamum,PLE:216710;PLN:216710/argamum;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 216710/argamum; nearest installed city field at 4.64px; remote lower-confidence map proxy.
espiel,antq_turdetanian,Carbula,PLE:256056;PLN:256056/carbula;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 256056/carbula; nearest installed city field at 4.34px; remote lower-confidence map proxy.
fabriano,antq_oscan_umbrian,Cupra Montana,PLE:413113;PLN:413113/cupra-montana;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 413113/cupra-montana; nearest installed city field at 5.52px; remote lower-confidence map proxy.
faiyum,antq_egyptian,Theadelpheia,PLE:737081;PLN:737081/theadelpheia;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 737081/theadelpheia; nearest installed city field at 5.01px; remote lower-confidence map proxy.
famagusta,antq_aramaic,Tremithous,PLE:707636;PLN:707636/tremithous;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 707636/tremithous; nearest installed city field at 5.42px; remote lower-confidence map proxy.
faqus,antq_egyptian,Pharbaithos,PLE:727196;PLN:727196/pharbaithos;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 727196/pharbaithos; nearest installed city field at 4.13px; remote lower-confidence map proxy.
faro,antq_cynetan,Ossonoba,PLE:256345;PLN:256345/ossonoba;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 256345/ossonoba; nearest installed city field at 5.86px; remote lower-confidence map proxy.
feira,antq_lusitanian,Talabriga,PLE:236673;PLN:236673/talabriga;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 236673/talabriga; nearest installed city field at 4.60px; remote lower-confidence map proxy.
fermo,antq_oscan_umbrian,Cluana,PLE:413093;PLN:413093/cluana;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 413093/cluana; nearest installed city field at 5.56px; remote lower-confidence map proxy.
finalborgo,antq_ligurian,Albingaunum,PLE:157803;PLN:157803/albingaunum;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 157803/albingaunum; nearest installed city field at 4.87px; remote lower-confidence map proxy.
fiorenzuola,antq_cisalpine_gallic,Veleia,PLE:383811;PLN:383811/veleia;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 383811/veleia; nearest installed city field at 4.08px; remote lower-confidence map proxy.
firuzabad,antq_persian,Gur,PLE:922617;PLN:922617/gur;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 922617/gur; nearest installed city field at 4.60px; remote lower-confidence map proxy.
flix,antq_ilercavonian,Dertosa,PLE:246369;PLN:246369/dertosa;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 246369/dertosa; nearest installed city field at 4.34px; remote lower-confidence map proxy.
foca,antq_lydian,Leukai,PLE:550697;PLN:550697/leukai;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 550697/leukai; nearest installed city field at 4.20px; remote lower-confidence map proxy.
foggia,antq_oscan_umbrian,Herdonienses,PLE:442613;PLN:442613/herdonienses;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 442613/herdonienses; nearest installed city field at 4.31px; remote lower-confidence map proxy.
freistadt,antq_noric,Lauriacum,PLE:118802;PLN:118802/lauriacum;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 118802/lauriacum; nearest installed city field at 5.84px; remote lower-confidence map proxy.
furstenberg,antq_suebian,Iuliomagus,PLE:187429;PLN:187429/iuliomagus;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 187429/iuliomagus; nearest installed city field at 5.31px; remote lower-confidence map proxy.
gacko,antq_ardiaean,Plana,PLE:197442;PLN:197442/plana;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 197442/plana; nearest installed city field at 5.31px; remote lower-confidence map proxy.
gaeta,antq_latin,Interamna Lirenas,PLE:432884;PLN:432884/interamna-lirenas;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 432884/interamna-lirenas; nearest installed city field at 4.30px; remote lower-confidence map proxy.
gaza,antq_judean,Maon,PLE:687964;PLN:687964/maon;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 687964/maon; nearest installed city field at 4.01px; remote lower-confidence map proxy.
gediz,antq_mysian,Bagis,PLE:609336;PLN:609336/bagis;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 609336/bagis; nearest installed city field at 5.72px; remote lower-confidence map proxy.
gerace,antq_oscan_umbrian,Altanum,PLE:452259;PLN:452259/altanum;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 452259/altanum; nearest installed city field at 3.68px; remote lower-confidence map proxy.
gex,antq_ambarrian,Condate,PLE:167723;PLN:167723/condate;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 167723/condate; nearest installed city field at 4.53px; remote lower-confidence map proxy.
gingee,antq_tamil,Phrourion,PLE:50216;PLN:50216/phrourion;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 50216/phrourion; nearest installed city field at 3.64px; remote lower-confidence map proxy.
gokabat,antq_carian,Phýskos,PLE:599888;PLN:599888/physkos;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 599888/physkos; nearest installed city field at 3.27px; remote lower-confidence map proxy.
goksun,antq_leucosyrian,Kokousos,PLE:629013;PLN:629013/kokousos;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 629013/kokousos; nearest installed city field at 4.69px; remote lower-confidence map proxy.
gordes,antq_lydian,Arilla,PLE:550452;PLN:550452/arilla;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 550452/arilla; nearest installed city field at 4.99px; remote lower-confidence map proxy.
gorizia,antq_pannonian,Fons Timavi,PLE:187383;PLN:187383/fons-timavi;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 187383/fons-timavi; nearest installed city field at 3.90px; remote lower-confidence map proxy.
goynuk,antq_greek_koine,Eirakla,PLE:511246;PLN:511246/eirakla;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 511246/eirakla; nearest installed city field at 5.44px; remote lower-confidence map proxy.
granadilla,antq_lusitanian,Capera,PLE:236405;PLN:236405/capera;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 236405/capera; nearest installed city field at 5.63px; remote lower-confidence map proxy.
guelma,antq_phoenician_punic,Gadiaufala,PLE:305082;PLN:305082/gadiaufala;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 305082/gadiaufala; nearest installed city field at 4.06px; remote lower-confidence map proxy.
guimaraes,antq_bracaran,Tongobriga,PLE:236685;PLN:236685/tongobriga;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 236685/tongobriga; nearest installed city field at 3.66px; remote lower-confidence map proxy.
gynaikokastro,antq_macedonian,Thessalonica,PLE:491741;PLN:491741/thessalonica;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 491741/thessalonica; nearest installed city field at 5.70px; remote lower-confidence map proxy.
harmancik,antq_greek_koine,Sittena,PLE:609530;PLN:609530/sittena;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 609530/sittena; nearest installed city field at 5.61px; remote lower-confidence map proxy.
harsova,antq_thracian,Vicus Scenopesis,PLE:217052;PLN:217052/vicus-scenopesis;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 217052/vicus-scenopesis; nearest installed city field at 5.21px; remote lower-confidence map proxy.
hashtrud,antq_median,Vera,PLE:884193;PLN:884193/vera;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 884193/vera; nearest installed city field at 5.88px; remote lower-confidence map proxy.
hatera,antq_macedonian,Askyris,PLE:540671;PLN:540671/askyris;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 540671/askyris; nearest installed city field at 4.26px; remote lower-confidence map proxy.
hayrabolu,antq_thracian,Kypsela,PLE:501489;PLN:501489/kypsela;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 501489/kypsela; nearest installed city field at 5.93px; remote lower-confidence map proxy.
hebron,antq_judean,Chermela,PLE:687875;PLN:687875/chermela;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 687875/chermela; nearest installed city field at 4.36px; remote lower-confidence map proxy.
heidelberg,antq_suebian,Lopodunum,PLE:118813;PLN:118813/lopodunum;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 118813/lopodunum; nearest installed city field at 4.95px; remote lower-confidence map proxy.
heinsberg,antq_istvaeonic,Mederiacum,PLE:109152;PLN:109152/mederiacum;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 109152/mederiacum; nearest installed city field at 5.53px; remote lower-confidence map proxy.
hermagor,antq_noric,Larice,PLE:187447;PLN:187447/larice;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 187447/larice; nearest installed city field at 4.41px; remote lower-confidence map proxy.
hexham,antq_votadinian,Brocolitia,PLE:89128;PLN:89128/brocolitia;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 89128/brocolitia; nearest installed city field at 5.34px; remote lower-confidence map proxy.
hiw,antq_egyptian,Chenoboskion,PLE:756545;PLN:756545/chenoboskion;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 756545/chenoboskion; nearest installed city field at 5.55px; remote lower-confidence map proxy.
hodod,antq_dacian,Porolissum,PLE:207361;PLN:207361/porolissum;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 207361/porolissum; nearest installed city field at 3.97px; remote lower-confidence map proxy.
huete,antq_olcadian,Segobriga,PLE:266036;PLN:266036/segobriga;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 266036/segobriga; nearest installed city field at 4.32px; remote lower-confidence map proxy.
ibb,antq_himyarite,Raida,PLE:39412;PLN:39412/raida;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 39412/raida; nearest installed city field at 3.37px; remote lower-confidence map proxy.
illescas,antq_carpetanian,Toletum,PLE:266066;PLN:266066/toletum;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 266066/toletum; nearest installed city field at 4.77px; remote lower-confidence map proxy.
ipswich,antq_icenian,Combretovium,PLE:79399;PLN:79399/combretovium;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 79399/combretovium; nearest installed city field at 5.59px; remote lower-confidence map proxy.
janjira,antq_deccan_prakrit,Mandagara,PLE:50116;PLN:50116/mandagara;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 50116/mandagara; nearest installed city field at 3.71px; remote lower-confidence map proxy.
jaraicejo,antq_lusitanian,Turgalium,PLE:256491;PLN:256491/turgalium;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 256491/turgalium; nearest installed city field at 5.70px; remote lower-confidence map proxy.
kalamata,antq_greek_koine,Korone,PLE:570371;PLN:570371/korone;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 570371/korone; nearest installed city field at 3.67px; remote lower-confidence map proxy.
kaliakra,antq_thracian,Dionysopolis,PLE:216793;PLN:216793/dionysopolis;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 216793/dionysopolis; nearest installed city field at 4.01px; remote lower-confidence map proxy.
kapuvar,antq_pannonian,Bassiana,PLE:197160;PLN:197160/bassiana;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 197160/bassiana; nearest installed city field at 3.29px; remote lower-confidence map proxy.
karaikal,antq_tamil,Abour,PLE:49835;PLN:49835/abour;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 49835/abour; nearest installed city field at 3.46px; remote lower-confidence map proxy.
karakecili,antq_galatian_tectosagian,Kinna,PLE:619188;PLN:619188/kinna;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 619188/kinna; nearest installed city field at 5.31px; remote lower-confidence map proxy.
karpathos,antq_greek_koine,Kasos,PLE:589845;PLN:589845/kasos;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 589845/kasos; nearest installed city field at 4.36px; remote lower-confidence map proxy.
karpenisi,antq_greek_koine,Thesteia,PLE:541143;PLN:541143/thesteia;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 541143/thesteia; nearest installed city field at 4.88px; remote lower-confidence map proxy.
kasserine,antq_phoenician_punic,Thelepte,PLE:324828;PLN:324828/thelepte;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 324828/thelepte; nearest installed city field at 3.30px; remote lower-confidence map proxy.
kastoria,antq_orestian,Battyna,PLE:481756;PLN:481756/battyna;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 481756/battyna; nearest installed city field at 5.31px; remote lower-confidence map proxy.
kataka,antq_kalingan,Tosale,PLE:50309;PLN:50309/tosale;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 50309/tosale; nearest installed city field at 4.15px; remote lower-confidence map proxy.
kaysun,antq_comanaean,Arabena,PLE:658582;PLN:658582/arabena;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 658582/arabena; nearest installed city field at 3.84px; remote lower-confidence map proxy.
kemah,antq_armenian,Charax,PLE:628953;PLN:628953/charax;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 628953/charax; nearest installed city field at 4.90px; remote lower-confidence map proxy.
kerman,antq_carmanian,Govasir,PLE:29802;PLN:29802/govasir;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 29802/govasir; nearest installed city field at 5.91px; remote lower-confidence map proxy.
kilis,antq_parthian,Cyrrus,PLE:658446;PLN:658446/cyrrus;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 658446/cyrrus; nearest installed city field at 4.19px; remote lower-confidence map proxy.
kilkis,antq_macedonian,Moryllos,PLE:491665;PLN:491665/moryllos;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 491665/moryllos; nearest installed city field at 4.67px; remote lower-confidence map proxy.
kirklareli,antq_odrysian,Burtudizon,PLE:511195;PLN:511195/burtudizon;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 511195/burtudizon; nearest installed city field at 4.06px; remote lower-confidence map proxy.
kirkuk,antq_aramaic,Nuzi,PLE:894054;PLN:894054/nuzi;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 894054/nuzi; nearest installed city field at 3.70px; remote lower-confidence map proxy.
kleisoura,antq_greek_koine,Larymna,PLE:540906;PLN:540906/larymna;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 540906/larymna; nearest installed city field at 3.73px; remote lower-confidence map proxy.
kleisoura_epirus,antq_enchelean,Antigoneia,PLE:481722;PLN:481722/antigoneia;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 481722/antigoneia; nearest installed city field at 4.24px; remote lower-confidence map proxy.
kocani,antq_paeonian,Astraia,PLE:491532;PLN:491532/astraia;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 491532/astraia; nearest installed city field at 4.17px; remote lower-confidence map proxy.
komotini,antq_thracian,Xantheia,PLE:501661;PLN:501661/xantheia;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 501661/xantheia; nearest installed city field at 4.69px; remote lower-confidence map proxy.
konstanz,antq_suebian,Tasgaetium,PLE:187573;PLN:187573/tasgaetium;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 187573/tasgaetium; nearest installed city field at 4.27px; remote lower-confidence map proxy.
kotor,antq_pleraean,Agruvium,PLE:197097;PLN:197097/agruvium;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 197097/agruvium; nearest installed city field at 4.88px; remote lower-confidence map proxy.
krems,antq_noric,Namare,PLE:118857;PLN:118857/namare;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 118857/namare; nearest installed city field at 4.31px; remote lower-confidence map proxy.
kruje,antq_taulantian,Albanopolis,PLE:481711;PLN:481711/albanopolis;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 481711/albanopolis; nearest installed city field at 5.01px; remote lower-confidence map proxy.
kutahya,antq_greek_koine,Spore,PLE:609534;PLN:609534/spore;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 609534/spore; nearest installed city field at 3.25px; remote lower-confidence map proxy.
kyburg,antq_helvetian,Turicum,PLE:187596;PLN:187596/turicum;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 187596/turicum; nearest installed city field at 4.38px; remote lower-confidence map proxy.
lanciano,antq_oscan_umbrian,Anxanum,PLE:413017;PLN:413017/anxanum;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 413017/anxanum; nearest installed city field at 5.22px; remote lower-confidence map proxy.
lapseki,antq_greek_koine,Kenchreai,PLE:550635;PLN:550635/kenchreai;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 550635/kenchreai; nearest installed city field at 4.64px; remote lower-confidence map proxy.
larende,antq_phrygian,Laranda,PLE:648693;PLN:648693/laranda;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 648693/laranda; nearest installed city field at 3.51px; remote lower-confidence map proxy.
lasko,antq_noric,Neviodunum,PLE:197408;PLN:197408/neviodunum;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 197408/neviodunum; nearest installed city field at 5.29px; remote lower-confidence map proxy.
lavagna,antq_ligurian,Segesta Tigulliorum,PLE:383775;PLN:383775/segesta-tigulliorum;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 383775/segesta-tigulliorum; nearest installed city field at 4.68px; remote lower-confidence map proxy.
lavaur,antq_volcan_tectosagian,Hebromagus,PLE:246413;PLN:246413/hebromagus;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 246413/hebromagus; nearest installed city field at 4.64px; remote lower-confidence map proxy.
lazkiye,antq_mysian,Aphrodisias,PLE:638753;PLN:638753/aphrodisias;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 638753/aphrodisias; nearest installed city field at 5.28px; remote lower-confidence map proxy.
le_mans,antq_aulerci_cenomanian,Ouindinon,PLE:109236;PLN:109236/ouindinon;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 109236/ouindinon; nearest installed city field at 4.10px; remote lower-confidence map proxy.
lectoure,antq_auscian,Elimberrum,PLE:246379;PLN:246379/elimberrum;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 246379/elimberrum; nearest installed city field at 5.54px; remote lower-confidence map proxy.
leiningen,antq_suebian,Rouphiniana,PLE:109288;PLN:109288/rouphiniana;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 109288/rouphiniana; nearest installed city field at 5.05px; remote lower-confidence map proxy.
lezha,antq_parthinian,Lissus,PLE:481896;PLN:481896/lissus;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 481896/lissus; nearest installed city field at 4.40px; remote lower-confidence map proxy.
ligny,antq_leucian,Nasium,PLE:109190;PLN:109190/nasium;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 109190/nasium; nearest installed city field at 3.49px; remote lower-confidence map proxy.
limassol,antq_aramaic,Anogyra,PLE:707466;PLN:707466/anogyra;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 707466/anogyra; nearest installed city field at 3.66px; remote lower-confidence map proxy.
lliria,antq_edetan,Edeta,PLE:265887;PLN:265887/edeta;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 265887/edeta; nearest installed city field at 5.16px; remote lower-confidence map proxy.
lodeve,antq_elisycean,Piscenae,PLE:148158;PLN:148158/piscenae;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 148158/piscenae; nearest installed city field at 4.23px; remote lower-confidence map proxy.
lom,antq_dentheletian,Montana,PLE:207293;PLN:207293/montana;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 207293/montana; nearest installed city field at 5.66px; remote lower-confidence map proxy.
loughborough,antq_corieltauvian,Margidunum,PLE:79595;PLN:79595/margidunum;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 79595/margidunum; nearest installed city field at 5.29px; remote lower-confidence map proxy.
luxembourg,antq_belgic,Andethanna,PLE:108743;PLN:108743/andethanna;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 108743/andethanna; nearest installed city field at 3.81px; remote lower-confidence map proxy.
maan,antq_parthian,Zodacatha,PLE:697769;PLN:697769/zodacatha;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 697769/zodacatha; nearest installed city field at 5.35px; remote lower-confidence map proxy.
maastricht,antq_belgic,Teudurum,PLE:109373;PLN:109373/teudurum;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 109373/teudurum; nearest installed city field at 3.64px; remote lower-confidence map proxy.
macclesfield,antq_british_cornovian,Mamucio,PLE:79590;PLN:79590/mamucio;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 79590/mamucio; nearest installed city field at 5.31px; remote lower-confidence map proxy.
macomer,antq_nuragic,Makopsisa,PLE:471967;PLN:471967/makopsisa;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 471967/makopsisa; nearest installed city field at 3.83px; remote lower-confidence map proxy.
macon,antq_aeduan,Lunna,PLE:167819;PLN:167819/lunna;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 167819/lunna; nearest installed city field at 5.73px; remote lower-confidence map proxy.
madaba,antq_parthian,Ziza,PLE:697767;PLN:697767/ziza;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 697767/ziza; nearest installed city field at 4.19px; remote lower-confidence map proxy.
madinat_far,antq_aramaic,Alagma,PLE:874312;PLN:874312/alagma;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 874312/alagma; nearest installed city field at 4.91px; remote lower-confidence map proxy.
madras,antq_tamil,Pandipatna,PLE:50202;PLN:50202/pandipatna;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 50202/pandipatna; nearest installed city field at 3.45px; remote lower-confidence map proxy.
mahdia,antq_phoenician_punic,Bararus,PLE:324673;PLN:324673/bararus;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 324673/bararus; nearest installed city field at 3.49px; remote lower-confidence map proxy.
mahres,antq_phoenician_punic,Cellae Picentinae Vicus,PLE:324688;PLN:324688/cellae-picentinae-vicus;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 324688/cellae-picentinae-vicus; nearest installed city field at 3.42px; remote lower-confidence map proxy.
majdal,antq_judean,Lobana,PLE:687952;PLN:687952/lobana;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 687952/lobana; nearest installed city field at 5.41px; remote lower-confidence map proxy.
malaga,antq_bastulian,Suel,PLE:266055;PLN:266055/suel;T2R,tier2,Remote Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 266055/suel; nearest installed city field at 4.83px; remote lower-confidence map proxy.
