location,culture,historical_name,source,confidence,note
khomeyn,antq_median,Gurbayigan,PLE:903037;PLN:903037/gurbayigan;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 903037/gurbayigan; nearest installed city field at 12.55px; ultra-far lower-confidence map proxy.
khondab,antq_median,Malaver,PLE:903077;PLN:903077/malaver;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 903077/malaver; nearest installed city field at 14.06px; ultra-far lower-confidence map proxy.
khujand,antq_dayuan_ferghana,Alexandria Eschate,PLE:59672;PLN:59672/alexandria-eschate;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 59672/alexandria-eschate; nearest installed city field at 18.69px; ultra-far lower-confidence map proxy.
kishim,antq_bactrian,Astakana,PLE:971701;PLN:971701/astakana;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 971701/astakana; nearest installed city field at 17.99px; ultra-far lower-confidence map proxy.
kondapalli,antq_proto_telugu_kannada,Pityndra,PLE:50219;PLN:50219/pityndra;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 50219/pityndra; nearest installed city field at 12.71px; ultra-far lower-confidence map proxy.
kormend,antq_pannonian,Sala,PLE:197482;PLN:197482/sala;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 197482/sala; nearest installed city field at 13.84px; ultra-far lower-confidence map proxy.
kozara,antq_illyrian,Splonum,PLE:197525;PLN:197525/splonum;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 197525/splonum; nearest installed city field at 12.27px; ultra-far lower-confidence map proxy.
kulu_turkey,antq_cataonian,Plomma,PLE:619241;PLN:619241/plomma;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 619241/plomma; nearest installed city field at 13.56px; ultra-far lower-confidence map proxy.
kure_i_mamure,antq_paphlagonian,Thymena,PLE:845079;PLN:845079/thymena;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 845079/thymena; nearest installed city field at 16.09px; ultra-far lower-confidence map proxy.
kutina,antq_breucian,Segestica,PLE:197504;PLN:197504/segestica;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 197504/segestica; nearest installed city field at 16.00px; ultra-far lower-confidence map proxy.
kythira,antq_greek_koine,Kythera,PLE:570400;PLN:570400/kythera;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 570400/kythera; nearest installed city field at 17.22px; ultra-far lower-confidence map proxy.
lalpur,antq_gandhari,Kaspeira,PLE:59993;PLN:59993/kaspeira;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 59993/kaspeira; nearest installed city field at 18.10px; ultra-far lower-confidence map proxy.
laskarpur,antq_harikela_early_historic,Salariga,PLE:60027;PLN:60027/salariga;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 60027/salariga; nearest installed city field at 12.42px; ultra-far lower-confidence map proxy.
lemnos,antq_greek_koine,Myrina,PLE:550755;PLN:550755/myrina;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 550755/myrina; nearest installed city field at 16.74px; ultra-far lower-confidence map proxy.
libourne,antq_viviscan,Vodollacum,PLE:138664;PLN:138664/vodollacum;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 138664/vodollacum; nearest installed city field at 12.36px; ultra-far lower-confidence map proxy.
madgaon,antq_deccan_prakrit,Chersonesos,PLE:49945;PLN:49945/chersonesos;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 49945/chersonesos; nearest installed city field at 12.13px; ultra-far lower-confidence map proxy.
madila,antq_musulamian,Negrenenses Maiores,PLE:334599;PLN:334599/negrenenses-maiores;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 334599/negrenenses-maiores; nearest installed city field at 12.83px; ultra-far lower-confidence map proxy.
main,antq_sabaean,Nestus,PLE:39397;PLN:39397/nestus;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 39397/nestus; nearest installed city field at 17.36px; ultra-far lower-confidence map proxy.
makisin,antq_aramaic,Magdalu,PLE:893991;PLN:893991/magdalu;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 893991/magdalu; nearest installed city field at 13.82px; ultra-far lower-confidence map proxy.
manoharpur,antq_indo_aryan,Virāta,PLE:60100;PLN:60100/virata;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 60100/virata; nearest installed city field at 16.99px; ultra-far lower-confidence map proxy.
mascara,antq_berber,Tigit,PLE:285411;PLN:285411/tigit;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 285411/tigit; nearest installed city field at 15.68px; ultra-far lower-confidence map proxy.
maskanah,antq_parthian,Seriane,PLE:668369;PLN:668369/seriane;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 668369/seriane; nearest installed city field at 18.50px; ultra-far lower-confidence map proxy.
masqat,antq_arab,Kryptos Limen,PLE:29635;PLN:29635/kryptos-limen;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 29635/kryptos-limen; nearest installed city field at 15.01px; ultra-far lower-confidence map proxy.
mathura,antq_shauraseni_prakrit,Methora,PLE:59931;PLN:59931/methora;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 59931/methora; nearest installed city field at 12.06px; ultra-far lower-confidence map proxy.
medea,antq_berber,Uzinaza,PLE:334654;PLN:334654/uzinaza;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 334654/uzinaza; nearest installed city field at 12.39px; ultra-far lower-confidence map proxy.
medinaceli,antq_arevacian,Segontia,PLE:246639;PLN:246639/segontia;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 246639/segontia; nearest installed city field at 12.56px; ultra-far lower-confidence map proxy.
melilla,antq_berber,Rusaddir,PLE:285512;PLN:285512/rusaddir;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 285512/rusaddir; nearest installed city field at 18.86px; ultra-far lower-confidence map proxy.
melnik,antq_macedonian,Skotoussa,PLE:491722;PLN:491722/skotoussa;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 491722/skotoussa; nearest installed city field at 12.31px; ultra-far lower-confidence map proxy.
midyat,antq_syriac,Amouda,PLE:874318;PLN:874318/amouda;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 874318/amouda; nearest installed city field at 17.55px; ultra-far lower-confidence map proxy.
mihaliccik,antq_tolistobogian,Trokna,PLE:609561;PLN:609561/trokna;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 609561/trokna; nearest installed city field at 15.91px; ultra-far lower-confidence map proxy.
milos,antq_greek_koine,Pholegandros,PLE:589995;PLN:589995/pholegandros;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 589995/pholegandros; nearest installed city field at 16.20px; ultra-far lower-confidence map proxy.
molevon,antq_aramaic,Mampsoukrenai,PLE:648704;PLN:648704/mampsoukrenai;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 648704/mampsoukrenai; nearest installed city field at 12.06px; ultra-far lower-confidence map proxy.
monzon_campos,antq_vaccaean,Palantia,PLE:236591;PLN:236591/palantia;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 236591/palantia; nearest installed city field at 12.06px; ultra-far lower-confidence map proxy.
najran,antq_sabaean,Negram,PLE:39286;PLN:39286/negram;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 39286/negram; nearest installed city field at 16.48px; ultra-far lower-confidence map proxy.
nazok_olya,antq_median,Zarawand,PLE:874797;PLN:874797/zarawand;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 874797/zarawand; nearest installed city field at 17.07px; ultra-far lower-confidence map proxy.
nedroma,antq_berber,Lemnis,PLE:285476;PLN:285476/lemnis;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 285476/lemnis; nearest installed city field at 16.80px; ultra-far lower-confidence map proxy.
nivelles,antq_belgic,Geminiacum,PLE:109003;PLN:109003/geminiacum;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 109003/geminiacum; nearest installed city field at 13.66px; ultra-far lower-confidence map proxy.
obock,antq_geez,Akila,PLE:39279;PLN:39279/akila;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 39279/akila; nearest installed city field at 17.23px; ultra-far lower-confidence map proxy.
orasul_de_floci,antq_getic,Sacidava,PLE:216965;PLN:216965/sacidava;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 216965/sacidava; nearest installed city field at 14.54px; ultra-far lower-confidence map proxy.
oswestry,antq_british_cornovian,Mediolanum,PLE:79597;PLN:79597/mediolanum;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 79597/mediolanum; nearest installed city field at 12.48px; ultra-far lower-confidence map proxy.
pangalia,antq_thracian,Callatis,PLE:216744;PLN:216744/callatis;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 216744/callatis; nearest installed city field at 18.88px; ultra-far lower-confidence map proxy.
pasni,antq_saka,Mosarna,PLE:59937;PLN:59937/mosarna;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 59937/mosarna; nearest installed city field at 19.47px; ultra-far lower-confidence map proxy.
patti,antq_greek_koine,Haluntium,PLE:462228;PLN:462228/name.2015-10-16.6387063471;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 462228/name.2015-10-16.6387063471; nearest installed city field at 12.24px; ultra-far lower-confidence map proxy.
petrovaradin,antq_pannonian,Bassiana,PLE:206960;PLN:206960/bassiana;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 206960/bassiana; nearest installed city field at 15.41px; ultra-far lower-confidence map proxy.
prosek,antq_paeonian,Europos,PLE:491594;PLN:491594/europos;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 491594/europos; nearest installed city field at 13.60px; ultra-far lower-confidence map proxy.
qarahziaoddin,antq_median,Kaputa,PLE:874420;PLN:874420/kaputa;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 874420/kaputa; nearest installed city field at 12.01px; ultra-far lower-confidence map proxy.
qaryat_al_bidh,antq_persian,Pasargadae,PLE:922693;PLN:922693/pasargadae;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 922693/pasargadae; nearest installed city field at 14.21px; ultra-far lower-confidence map proxy.
qasr_ibrim,antq_blemmyan,Nalote,PLE:795832;PLN:795832/nalote;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 795832/nalote; nearest installed city field at 15.96px; ultra-far lower-confidence map proxy.
qayyarah,antq_aramaic,Hatra,PLE:894004;PLN:894004/hatra;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 894004/hatra; nearest installed city field at 19.51px; ultra-far lower-confidence map proxy.
qirq_yer,antq_scythian,Chersonesos,PLE:226564;PLN:226564/chersonesos;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 226564/chersonesos; nearest installed city field at 12.04px; ultra-far lower-confidence map proxy.
radaa,antq_himyarite,Nossa,PLE:39398;PLN:39398/nossa;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 39398/nossa; nearest installed city field at 20.03px; ultra-far lower-confidence map proxy.
rajgir,antq_magadhi_prakrit,Rājagṛha,PLE:60016;PLN:60016/rajagr323ha;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 60016/rajagr323ha; nearest installed city field at 17.53px; ultra-far lower-confidence map proxy.
ramagiri,antq_proto_telugu_kannada,Korounkala,PLE:50074;PLN:50074/korounkala;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 50074/korounkala; nearest installed city field at 17.22px; ultra-far lower-confidence map proxy.
ravno,antq_moesian,Horreum Margi,PLE:207173;PLN:207173/horreum-margi;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 207173/horreum-margi; nearest installed city field at 13.64px; ultra-far lower-confidence map proxy.
rize,antq_chalybian,Rhizaion,PLE:857297;PLN:857297/rhizaion-1;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 857297/rhizaion-1; nearest installed city field at 12.78px; ultra-far lower-confidence map proxy.
rottenmann,antq_noric,Monate,PLE:197383;PLN:197383/monate;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 197383/monate; nearest installed city field at 12.28px; ultra-far lower-confidence map proxy.
rutland,antq_corieltauvian,Causennis,PLE:79382;PLN:79382/causennis;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 79382/causennis; nearest installed city field at 13.51px; ultra-far lower-confidence map proxy.
saarburg,antq_istvaeonic,Tabernae,PLE:109361;PLN:109361/tabernae;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 109361/tabernae; nearest installed city field at 12.26px; ultra-far lower-confidence map proxy.
sabya,antq_sabaean,Marma,PLE:39382;PLN:39382/marma;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 39382/marma; nearest installed city field at 21.29px; ultra-far lower-confidence map proxy.
sadah,antq_sabaean,Phoda,PLE:39407;PLN:39407/phoda;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 39407/phoda; nearest installed city field at 15.52px; ultra-far lower-confidence map proxy.
saint_malo,antq_redonian,Fanum Martis,PLE:69507;PLN:69507/fanum-martis;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 69507/fanum-martis; nearest installed city field at 22.21px; ultra-far lower-confidence map proxy.
salamiyya,antq_parthian,Theleda,PLE:668387;PLN:668387/theleda;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 668387/theleda; nearest installed city field at 15.12px; ultra-far lower-confidence map proxy.
sambhal,antq_panchala_prakrit,Persakra,PLE:59991;PLN:59991/persakra;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 59991/persakra; nearest installed city field at 12.20px; ultra-far lower-confidence map proxy.
sancerre,antq_biturigan_cubian,Nogeomagus,PLE:138488;PLN:138488/nogeomagus;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 138488/nogeomagus; nearest installed city field at 13.64px; ultra-far lower-confidence map proxy.
sarata,antq_peucinian,Ta Antiphilou,PLE:226772;PLN:226772/ta-antiphilou;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 226772/ta-antiphilou; nearest installed city field at 12.48px; ultra-far lower-confidence map proxy.
sari,antq_hyrcanian,Zadrakarta,PLE:942321;PLN:942321/zadrakarta;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 942321/zadrakarta; nearest installed city field at 18.58px; ultra-far lower-confidence map proxy.
sarikol,antq_puli_highland,Lithinos Pyrgos,PLE:59897;PLN:59897/lithinos-pyrgos;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 59897/lithinos-pyrgos; nearest installed city field at 20.06px; ultra-far lower-confidence map proxy.
sarkisla,antq_cappadocian,Tonosa,PLE:629099;PLN:629099/tonosa;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 629099/tonosa; nearest installed city field at 15.14px; ultra-far lower-confidence map proxy.
sason,antq_aramaic,Maipa,PLE:874573;PLN:874573/maipa;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 874573/maipa; nearest installed city field at 13.42px; ultra-far lower-confidence map proxy.
satgaon,antq_rarh_early_historic,Tamalites,PLE:60079;PLN:60079/tamalites;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 60079/tamalites; nearest installed city field at 13.17px; ultra-far lower-confidence map proxy.
saveh,antq_median,Saveh,PLE:903111;PLN:903111/saveh;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 903111/saveh; nearest installed city field at 13.58px; ultra-far lower-confidence map proxy.
sayun,antq_himyarite,Are,PLE:39292;PLN:39292/are;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 39292/are; nearest installed city field at 16.60px; ultra-far lower-confidence map proxy.
shahjahanpur,antq_panchala_prakrit,Aninacha,PLE:59683;PLN:59683/aninacha;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 59683/aninacha; nearest installed city field at 15.33px; ultra-far lower-confidence map proxy.
shanjir,antq_sarmatian,Patous,PLE:825237;PLN:825237/patous;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 825237/patous; nearest installed city field at 15.05px; ultra-far lower-confidence map proxy.
shibam,antq_himyarite,Ioula,PLE:39353;PLN:39353/ioula;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 39353/ioula; nearest installed city field at 13.31px; ultra-far lower-confidence map proxy.
shorapani,antq_colchian,Ad Fontem Felicem,PLE:863722;PLN:863722/ad-fontem-felicem;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 863722/ad-fontem-felicem; nearest installed city field at 12.39px; ultra-far lower-confidence map proxy.
singorgarh,antq_narmada_vindhya_megalithic,Siripalla,PLE:60054;PLN:60054/siripalla;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 60054/siripalla; nearest installed city field at 12.41px; ultra-far lower-confidence map proxy.
sironj,antq_avanti_prakrit,Vidiśā,PLE:60099;PLN:60099/vidisa;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 60099/vidisa; nearest installed city field at 12.41px; ultra-far lower-confidence map proxy.
sis,antq_aramaic,Caesarea,PLE:658378;PLN:658378/caesarea;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 658378/caesarea; nearest installed city field at 12.32px; ultra-far lower-confidence map proxy.
sivas,antq_cappadocian,Zoana,PLE:629108;PLN:629108/zoana;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 629108/zoana; nearest installed city field at 17.17px; ultra-far lower-confidence map proxy.
siwa,antq_egyptian,Ammon,PLE:716520;PLN:716520/ammon;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 716520/ammon; nearest installed city field at 16.76px; ultra-far lower-confidence map proxy.
sliven,antq_thracian,Beroe,PLE:216731;PLN:216731/beroe;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 216731/beroe; nearest installed city field at 13.99px; ultra-far lower-confidence map proxy.
sonepur_bihar,antq_kashi_prakrit,Palibothra,PLE:59978;PLN:59978/palibothra;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 59978/palibothra; nearest installed city field at 13.43px; ultra-far lower-confidence map proxy.
suez,antq_egyptian,Clysma,PLE:727101;PLN:727101/clysma;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 727101/clysma; nearest installed city field at 13.77px; ultra-far lower-confidence map proxy.
suhar,antq_arab,Sohar,PLE:29766;PLN:29766/sohar;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 29766/sohar; nearest installed city field at 14.10px; ultra-far lower-confidence map proxy.
surmene,antq_chalybian,Ophis,PLE:857257;PLN:857257/ophis;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 857257/ophis; nearest installed city field at 18.60px; ultra-far lower-confidence map proxy.
tabqah,antq_parthian,Resapha,PLE:668354;PLN:668354/resapha;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 668354/resapha; nearest installed city field at 12.27px; ultra-far lower-confidence map proxy.
tamentfoust,antq_berber,Auzia,PLE:295221;PLN:295221/auzia;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 295221/auzia; nearest installed city field at 15.32px; ultra-far lower-confidence map proxy.
tarifa,antq_turdetanian,Cottae,PLE:275615;PLN:275615/cottae;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 275615/cottae; nearest installed city field at 14.08px; ultra-far lower-confidence map proxy.
taskopru,antq_paphlagonian,Pompēiópolis,PLE:845041;PLN:845041/pompeiopolis;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 845041/pompeiopolis; nearest installed city field at 12.02px; ultra-far lower-confidence map proxy.
tavas,antq_carian,Tabai,PLE:639125;PLN:639125/tabai;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 639125/tabai; nearest installed city field at 14.75px; ultra-far lower-confidence map proxy.
tayma,antq_arab,Thaima,PLE:814739;PLN:814739/thaima;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 814739/thaima; nearest installed city field at 15.01px; ultra-far lower-confidence map proxy.
tbilisi,antq_kartvelian,Ṭbilisi,PLE:863903;PLN:863903/tbilisi-2;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 863903/tbilisi-2; nearest installed city field at 12.82px; ultra-far lower-confidence map proxy.
tedelles,antq_phoenician_punic,Tigisi,PLE:295359;PLN:295359/tigisi;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 295359/tigisi; nearest installed city field at 19.28px; ultra-far lower-confidence map proxy.
teligol,antq_sarmatian,Scopuli,PLE:226755;PLN:226755/scopuli;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 226755/scopuli; nearest installed city field at 15.78px; ultra-far lower-confidence map proxy.
terme,antq_tibarenian,Themiskyra,PLE:857350;PLN:857350/themiskyra;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 857350/themiskyra; nearest installed city field at 15.90px; ultra-far lower-confidence map proxy.
thala,antq_phoenician_punic,Vegesela,PLE:324849;PLN:324849/vegesela;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 324849/vegesela; nearest installed city field at 12.19px; ultra-far lower-confidence map proxy.
thasos,antq_lyncestian,Alyke,PLE:501346;PLN:501346/alyke;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 501346/alyke; nearest installed city field at 14.99px; ultra-far lower-confidence map proxy.
timergara,antq_gandhari,Hora,PLE:59954;PLN:59954/hora;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 59954/hora; nearest installed city field at 13.94px; ultra-far lower-confidence map proxy.
tmimi,antq_greek_koine,Paliouros,PLE:373868;PLN:373868/paliouros;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 373868/paliouros; nearest installed city field at 22.67px; ultra-far lower-confidence map proxy.
tozeur,antq_phoenician_punic,Turris Tamalleni,PLE:344526;PLN:344526/turris-tamalleni;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 344526/turris-tamalleni; nearest installed city field at 18.71px; ultra-far lower-confidence map proxy.
trapessac,antq_parthian,Trapezon,PLE:658628;PLN:658628/trapezon;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 658628/trapezon; nearest installed city field at 14.21px; ultra-far lower-confidence map proxy.
tsalenjikha,antq_colchian,Archaiopolis,PLE:857041;PLN:857041/archaiopolis;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 857041/archaiopolis; nearest installed city field at 13.27px; ultra-far lower-confidence map proxy.
tuapse,antq_sarmatian,Palaia Achaia,PLE:825345;PLN:825345/palaia-achaia;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 825345/palaia-achaia; nearest installed city field at 12.55px; ultra-far lower-confidence map proxy.
tunanir,antq_aramaic,Oraba,PLE:874688;PLN:874688/oraba;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 874688/oraba; nearest installed city field at 13.44px; ultra-far lower-confidence map proxy.
udine,antq_venetic,Portus Reatinus,PLE:393478;PLN:393478/portus-reatinus;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 393478/portus-reatinus; nearest installed city field at 12.24px; ultra-far lower-confidence map proxy.
ukbara,antq_aramaic,Misiche,PLE:894043;PLN:894043/misiche;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 894043/misiche; nearest installed city field at 17.51px; ultra-far lower-confidence map proxy.
unye,antq_tibarenian,Side,PLE:857285;PLN:857285/side;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 857285/side; nearest installed city field at 20.07px; ultra-far lower-confidence map proxy.
uskudar,antq_greek_koine,Strobilos,PLE:511423;PLN:511423/strobilos;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 511423/strobilos; nearest installed city field at 12.32px; ultra-far lower-confidence map proxy.
varazdin,antq_pannonian,Andautonia,PLE:197113;PLN:197113/andautonia;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 197113/andautonia; nearest installed city field at 14.04px; ultra-far lower-confidence map proxy.
vesoul,antq_sequanian,Segobodium,PLE:177631;PLN:177631/segobodium;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 177631/segobodium; nearest installed city field at 12.63px; ultra-far lower-confidence map proxy.
villa_di_chiesa,antq_nuragic,Sulcis,PLE:472024;PLN:472024/sulcis;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 472024/sulcis; nearest installed city field at 12.51px; ultra-far lower-confidence map proxy.
villaviciosa,antq_paesician,Pailontion,PLE:236589;PLN:236589/pailontion;T2U,tier2,Ultra-far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 236589/pailontion; nearest installed city field at 17.16px; ultra-far lower-confidence map proxy.
