cohort,key,name,master,circle_safe,dark_blue_field,style_pass,opaque_pixels,transparent_pixels,ring_rgb,navy_ring_fraction,sha256,near_duplicate_dhash
regional_family,antq_reg_linen_bleachery,Linen Bleachery,assets_queue/generated/antq_reg_linen_bleachery_128.png,true,true,true,11300,4352,28/38/57,0.941,9e5cc6cf066c87fddbcfb3078ef0d62b7118154e52d7c4565b5d9224e5a34ee2,
regional_family,antq_reg_copper_smithy,Copper Smithy,assets_queue/generated/antq_reg_copper_smithy_128.png,true,true,true,11300,4352,29/40/59,0.951,4b3b7bb58a712f4910b3693dba47ec16c4a6e8c8243226b5108e6de738c0c02e,
regional_family,antq_reg_spice_grinder,Spice Grinder,assets_queue/generated/antq_reg_spice_grinder_128.png,true,true,true,11300,4352,30/35/48,0.790,8fe569659212e1e597cf95028020ffbf6e1d32f3da57455030dacd52bd7c52bc,
regional_family,antq_reg_reed_boatyard,Reed Boat Yard,assets_queue/generated/antq_reg_reed_boatyard_128.png,true,true,true,11300,4352,47/48/53,0.582,e774447b8c440b0749608ff72d21c32663ba5c57d4718a215a10615a2a471cf2,
regional_family,antq_reg_oil_bottler,Oil Bottling Workshop,assets_queue/generated/antq_reg_oil_bottler_128.png,true,true,true,11300,4352,39/41/51,0.738,0ed04b196b79a31f05be1b47e13bb8e0278950806ba88a0fc8b81065c83a21bf,
regional_family,antq_reg_garum_workshop,Fermented Fish-Sauce Workshop,assets_queue/generated/antq_reg_garum_workshop_128.png,true,true,true,11300,4352,46/47/55,0.648,6803948ba2b4ff4d61ccb12453e92a6e684c4693306165823bd8b2c74ced1f91,
regional_family,antq_reg_lime_kiln,Lime Kiln,assets_queue/generated/antq_reg_lime_kiln_128.png,true,true,true,11300,4352,36/40/51,0.741,22a5b07e1a16ce84fae180c91c226fede4d072a210219ab8409f6c97f967dd76,
regional_family,antq_reg_marble_yard,Marble Yard,assets_queue/generated/antq_reg_marble_yard_128.png,true,true,true,11300,4352,44/46/54,0.658,71107613ecf32253f8699db32a2785e15df354e3f9ec48960c0d993ddabfdcc0,
regional_family,antq_reg_wool_carder,Wool Carding Shed,assets_queue/generated/antq_reg_wool_carder_128.png,true,true,true,11300,4352,33/35/44,0.737,1bce764dbb051fa867d98c9ac671035b0fd9f0c8e6a6bc3dafa119442beebcd1,
regional_family,antq_reg_mordant_dyehouse,Mordant Dyehouse,assets_queue/generated/antq_reg_mordant_dyehouse_128.png,true,true,true,11300,4352,31/35/47,0.743,7249d87208d39b67d144dc1da51f418a71f9cd98fb45555e0d9677a56861b74e,
regional_family,antq_reg_scale_armoury,Scale Armoury,assets_queue/generated/antq_reg_scale_armoury_128.png,true,true,true,11300,4352,27/34/48,0.860,6f3cb8f16147b45eb06a25d147f5563999ed84f550b41e18a2165838f18a102a,
regional_family,antq_reg_wheelwright,Wheelwright,assets_queue/generated/antq_reg_wheelwright_128.png,true,true,true,11300,4352,28/35/50,0.906,524c45c7bd53324b1330e60772af603dae5735d6ecc31550172a9f8313f0af86,
regional_family,antq_reg_granary,Granary,assets_queue/generated/antq_reg_granary_128.png,true,true,true,11300,4352,32/37/49,0.823,cbea9bd324f39ddbe8169a78d12cdb90778f62a576c4ce7b5173618bff315682,
regional_family,antq_reg_beadworks,Glass Bead Workshop,assets_queue/generated/antq_reg_beadworks_128.png,true,true,true,11300,4352,28/35/50,0.903,610a15f54790f2847bcc2d2cbed3c53ae28ee641d871c39629511385abaa3d61,
regional_family,antq_reg_loomweight_weavery,Loom-weight Weavery,assets_queue/generated/antq_reg_loomweight_weavery_128.png,true,true,true,11300,4352,32/36/49,0.834,bb141adae74b3397f34b31522994eede8b52e2f863439824b2394b62dcba767a,
regional_family,antq_reg_bargeyard,River Barge Yard,assets_queue/generated/antq_reg_bargeyard_128.png,true,true,true,11300,4352,35/39/50,0.787,f7e2246681dd86c123a10178e939e188a5b656fe806cbc08d9b35f9d268732dd,
regional_family,antq_reg_saddlery,Saddlery,assets_queue/generated/antq_reg_saddlery_128.png,true,true,true,11300,4352,34/37/49,0.790,b40cf20f4c9cbd230b3da89e080c9d7c58bafcf2d1039e19ee2c616b88ebc983,
regional_family,antq_reg_parchmentery,Parchment Workshop,assets_queue/generated/antq_reg_parchmentery_128.png,true,true,true,11300,4352,34/38/49,0.806,f7d198906cd187013c1673ebce97b75ac31c22bda3d3faa4a8cf47bf4b219217,
regional_family,antq_reg_mosaic_workshop,Mosaic Workshop,assets_queue/generated/antq_reg_mosaic_workshop_128.png,true,true,true,11300,4352,22/32/49,0.953,63099813bcec16aa1288a9cb4b97da12a694b54de27abb8ea65bc08199476927,
regional_family,antq_reg_stuccoworks,Stucco Yard,assets_queue/generated/antq_reg_stuccoworks_128.png,true,true,true,11300,4352,24/34/51,0.945,426eef8632bdcff304ae557b060ceb5987f22b98344b5d7b914d020d5476054a,
regional_family,antq_reg_lead_foundry,Lead Foundry,assets_queue/generated/antq_reg_lead_foundry_128.png,true,true,true,11300,4352,22/32/49,0.941,8be68af4919d2028a0b41d4d18f5dfc68a76515a2e1ee40ef4f0f493f2ef544a,
regional_family,antq_reg_lapidary,Lapidary,assets_queue/generated/antq_reg_lapidary_128.png,true,true,true,11300,4352,27/36/52,0.920,1d6d86f3b88923cdf7d1613ea58d3c4861b75d936c6f105bb9713d2fa4c2082b,
regional_family,antq_reg_perfumery,Perfumery,assets_queue/generated/antq_reg_perfumery_128.png,true,true,true,11300,4352,27/33/48,0.829,5eb8ecd610f6851d621a0fc8dacc4ac3a16c850d107873c5757d0fc9757ff3dd,
regional_family,antq_reg_wax_workshop,Wax Workshop,assets_queue/generated/antq_reg_wax_workshop_128.png,true,true,true,11300,4352,23/31/48,0.930,a1ef3b5455bd206fd540946dedffcc527bce21c3e5ffed1b4258ae24878e7cad,
regional_family,antq_reg_sailmaker,Sailmaker,assets_queue/generated/antq_reg_sailmaker_128.png,true,true,true,11300,4352,21/29/45,0.910,54f185538390e38f8aa9c951ecf8b338e4d3833e66d7a541e1d1ac6e3f3642bd,
regional_family,antq_reg_brewhouse,Brewhouse,assets_queue/generated/antq_reg_brewhouse_128.png,true,true,true,11300,4352,27/32/45,0.860,bb47b11a1549dc9f56804d1496c8603465ff18d5ad0bc713cdc10451286dd9bd,
regional_family,antq_reg_quernworks,Quernworks,assets_queue/generated/antq_reg_quernworks_128.png,true,true,true,11300,4352,27/40/63,0.974,399b08949179895177524587ae3ed3a153d8523b947a41cccf544a723f481c63,
regional_family,antq_reg_textile_dye_finisher,Textile Dye Finisher,assets_queue/generated/antq_reg_textile_dye_finisher_128.png,true,true,true,11300,4352,30/41/62,0.940,2894c84d331fabfaff7e6cc5057e38acafbcd57dfd0a523bcfb8dfb1a06e9764,
regional_family,antq_reg_monetal_workshop,Coin-Die Workshop,assets_queue/generated/antq_reg_monetal_workshop.png,true,true,true,11300,4352,26/39/61,0.971,7b23f366caa0eae1297d10cea9ff2fbdc43f013500563768922830a8c301e4c9,
regional_family,antq_reg_hide_curing_yard,Hide Curing Yard,assets_queue/generated/antq_reg_hide_curing_yard.png,true,true,true,11300,4352,30/40/59,0.899,c4f8b4acd22b8fc922a5172ebc4ce5d91a02fd16e97af55e6c20b252a543703b,
regional_family,antq_reg_apothecary,Healing-Materials Workshop,assets_queue/generated/antq_reg_apothecary.png,true,true,true,11300,4352,21/31/49,0.966,823b90d4dd669b37ed5798b4fd13b9be46e88c947d03d07ba6bf8cacf10ce49c,
regional_family,antq_reg_bread_oven,Bread Oven,assets_queue/generated/antq_reg_bread_oven.png,true,true,true,11300,4352,25/34/50,0.917,478113da0a038b0f537a4e965027a40f58823c17fbd048d77ad1d2693731cc75,
regional_family,antq_reg_amphora_warehouse,Transport-Jar Warehouse,assets_queue/generated/antq_reg_amphora_warehouse.png,true,true,true,11300,4352,30/36/50,0.853,9df7ef66438e55e6d6dfa1de2a1fb787063474c45de0ce879b6fda6515d66f9b,
regional_family,antq_reg_tegula_kiln,Roof-Tile Kiln,assets_queue/generated/antq_reg_tegula_kiln.png,true,true,true,11300,4352,28/34/48,0.866,dabdf738366b06bf229a06bc7cafb111d194e55cf1437d30af3e97229193f03e,
regional_family,antq_reg_hypocaust_yard,Raised-Floor Heating Yard,assets_queue/generated/antq_reg_hypocaust_yard.png,true,true,true,11300,4352,23/34/52,0.927,ea01ab265162dc4ae9a146a14687925297135e6fb11badaded39fe8cda090144,
regional_family,antq_reg_stationer,Writing-Supply Workshop,assets_queue/generated/antq_reg_stationer.png,true,true,true,11300,4352,27/38/56,0.941,14c76f39cea55a9a960915c4136284aa7975d4ddf84ab5ccb748b8ed02879441,
regional_family,antq_reg_weightmaker,Weightmaker,assets_queue/generated/antq_reg_weightmaker.png,true,true,true,11300,4352,21/33/53,0.973,03d1ded5054d452ddbdda2a678005d43941cc311becbe293f5c1818f67c8a0b4,
regional_family,antq_reg_chariotwright,Chariotwright,assets_queue/generated/antq_reg_chariotwright.png,true,true,true,11300,4352,24/36/53,0.938,760a636a5011fe7544632ac65e36c672e9cc436e4d7faae5ec8b14db23c522c1,
regional_family,antq_reg_ferry_quay,River Ferry Quay,assets_queue/generated/antq_reg_ferry_quay.png,true,true,true,11300,4352,24/34/49,0.897,a73eba45ba125400febd414f15f9dea4fb1049034f4b3cc2a38809534e24a5e1,
regional_family,antq_reg_raised_granary,Raised Grain Store,assets_queue/generated/antq_reg_raised_granary.png,true,true,true,11300,4352,26/35/50,0.871,61fd875455bf779d0c25af5d5ca771c83af1697e6c83ee4a0ba4288e89cfa2ca,
regional_family,antq_reg_saltworks,Saltworks,assets_queue/generated/antq_reg_saltworks.png,true,true,true,11300,4352,39/45/58,0.757,89330064db9a79da24fcf7e58b93170cc74520f6a35fcc61df24ee913e49ee55,
regional_family,antq_reg_purple_dyehouse,Purple Dyehouse,assets_queue/generated/antq_reg_purple_dyehouse.png,true,true,true,11300,4352,27/34/49,0.826,7eb6690df68931ceb62dbe53b2ed40ff528f8438fe93e28091fd94cb2a91cfc6,
regional_family,antq_reg_iron_bloomery,Iron Bloomery,assets_queue/generated/antq_reg_iron_bloomery.png,true,true,true,11300,4352,15/24/42,0.902,aac1bf8d3595d34a4ba56a83d0d6174f5fa19de3d6ee0febb1f9237fa324e788,
regional_family,antq_reg_tin_smelter,Tin Smelter,assets_queue/generated/antq_reg_tin_smelter.png,true,true,true,11300,4352,20/29/47,0.901,39fa31767aa970ca6b41982a4f0f160fce927cd9c3284fa621b509fd93c98006,
regional_family,antq_reg_charcoal_hearth,Wood-Tar Kiln,assets_queue/generated/antq_reg_charcoal_hearth.png,true,true,true,11300,4352,17/26/43,0.883,8ee64acdc9adbb5ab13bb65602ba85d9bd8a81585f5bbff116d69e89dded1b7c,
regional_family,antq_reg_glass_bead_furnace,Glass Bead Furnace,assets_queue/generated/antq_reg_glass_bead_furnace.png,true,true,true,11300,4352,17/28/48,0.951,28aba04004445ab1338a47e21c3e35f3ca234f4f0266c544c0e0e670a22144f6,
regional_family,antq_reg_cordwainer,Leather Footwear Workshop,assets_queue/generated/antq_reg_cordwainer.png,true,true,true,11300,4352,18/20/26,0.786,2a7513b37823777e1c4bf5cc76b49e6e7b40649bbc46b16d27c9eb0d8608dcdd,
regional_family,antq_reg_netmaker,Netmaker,assets_queue/generated/antq_reg_netmaker.png,true,true,true,11300,4352,24/26/31,0.757,52dcbe060b0748bb627f7fd6906f3a5e0a6415debfd4a60f3e7b2c5cf85a2a4b,
regional_family,antq_reg_packsaddle_workshop,Pack-Saddle Workshop,assets_queue/generated/antq_reg_packsaddle_workshop.png,true,true,true,11300,4352,13/17/26,0.879,2ec6ee912a82ef43d59b35d0f65b298ffa5d33dc5b3fe36f9ca437d705b08b24,
regional_family,antq_reg_stone_carver,Stone Carver,assets_queue/generated/antq_reg_stone_carver.png,true,true,true,11300,4352,36/34/35,0.568,9dd6ddab75d7b77f335a155a0a0bac008e656b6a03276bea8cd21dd3d9f8805b,
regional_family,antq_reg_cooperage,Cooperage,assets_queue/generated/antq_reg_cooperage.png,true,true,true,11300,4352,23/35/57,0.989,a97b4c8b55726c7666ee77458e799a0b193904919a7fa9c52f57b3ce9e49c568,
regional_family,antq_reg_spice_warehouse,Spice Warehouse,assets_queue/generated/antq_reg_spice_warehouse.png,true,true,true,11300,4352,26/37/57,0.947,6c88a0e996c934e85eb2a58b6db05e34b90bb34cb709dee1592e4a671320e655,
regional_family,antq_reg_honey_house,Honey House,assets_queue/generated/antq_reg_honey_house.png,true,true,true,11300,4352,26/37/56,0.940,086baec4b16b2afbc11a8000b1088939438f82f7f0b5653999fc65abf2c32ca5,
regional_family,antq_reg_soapworks,Olive Soapworks,assets_queue/generated/antq_reg_soapworks.png,true,true,true,11300,4352,25/36/55,0.937,b91876b2dca43251187a6486023201db07c185002b17dfc88b089af772bf75d3,
regional_family,antq_reg_flax_retting_yard,Flax Retting Yard,assets_queue/generated/antq_reg_flax_retting_yard.png,true,true,true,11300,4352,26/34/50,0.927,fa07664d86fb1b669608d3599a697eb5f3406a529b03968a43428e2c4ea5716e,
regional_family,antq_reg_bone_carver,Bone Carver,assets_queue/generated/antq_reg_bone_carver.png,true,true,true,11300,4352,23/32/50,0.971,fc807207fd862a12a76ad49277a89dad17310b853390098572311c4b47d5bbdb,
regional_family,antq_reg_hornworker,Hornworker,assets_queue/generated/antq_reg_hornworker.png,true,true,true,11300,4352,22/31/50,0.972,20f5ae20ef80caacd28b74d33ccdf9b2fb849c314b896751ee36e0eba6f5903d,
regional_family,antq_reg_amber_carver,Amber Carver,assets_queue/generated/antq_reg_amber_carver.png,true,true,true,11300,4352,23/32/50,0.962,5145ba7ab6d7d4703ce86ef17e359df53ad21a91674ca88eec4f11f86b626b4e,
regional_family,antq_reg_coral_workshop,Coral Workshop,assets_queue/generated/antq_reg_coral_workshop.png,true,true,true,11300,4352,23/35/56,0.888,0abaac4cb0796b2e19320e70a57bdfb9db6b3e2c74f8acac4cfcce7af8db9240,
regional_family,antq_reg_sponge_drying_yard,Sponge Drying Yard,assets_queue/generated/antq_reg_sponge_drying_yard.png,true,true,true,11300,4352,29/41/59,0.862,f4874a5adbb976cd130e328da581a8dec60e30ac0259c7c970977a85fe673ed4,
regional_family,antq_reg_reed_matmaker,Reed Matmaker,assets_queue/generated/antq_reg_reed_matmaker.png,true,true,true,11300,4352,27/40/60,0.906,c17004142f3a1fd4dd158f65947fb829b628c640bbd3cf077ae216688b22a19a,
regional_family,antq_reg_lacquer_workshop,Lacquer Workshop,assets_queue/generated/antq_reg_lacquer_workshop.png,true,true,true,11300,4352,27/39/58,0.852,2ed4c2a836345b1b67c2ec435703743e2120022515a7eaf0f085ca62d3744b10,
regional_family,antq_reg_instrument_maker,Instrument Maker,assets_queue/generated/antq_reg_instrument_maker.png,true,true,true,11300,4352,33/38/48,0.764,fec00c04d103dea1e0e601f2d642371accf94eb7c9e36d2d3f6cdc4479f609cd,
regional_family,antq_reg_figurine_kiln,Figurine Kiln,assets_queue/generated/antq_reg_figurine_kiln.png,true,true,true,11300,4352,37/40/50,0.759,c029274bd952948f7bfbe4b8410ab0ec1a829748f702810697da9a50cc1601f3,
regional_family,antq_reg_public_cistern,Public Cistern,assets_queue/generated/antq_reg_public_cistern.png,true,true,true,11300,4352,42/48/58,0.707,10a4e882bd438eb5c6e95391ca2d6d7a40f0d8ceb60695316ba6ef7bb9efd5f6,
regional_family,antq_reg_fountain_house,Fountain House,assets_queue/generated/antq_reg_fountain_house.png,true,true,true,11300,4352,41/49/61,0.751,4d7b149876970a27cb4e3a2718f2d7ce8b4c19fe81e945a83c8a8acf989b1cc1,
regional_family,antq_reg_macellum_stalls,Covered Food-Market Stalls,assets_queue/generated/antq_reg_macellum_stalls.png,true,true,true,11300,4352,14/24/37,0.938,45d0ad7e4f2d6c12967d5aa0f0021b17a287ce9cd1af87e75bb3fed3f6268755,
regional_family,antq_reg_mensores_office,Weights and Measures Office,assets_queue/generated/antq_reg_mensores_office.png,true,true,true,11300,4352,14/24/38,0.960,f4a167989b323717e47470662202f5be903a50e3e1d904e32e084ca96399814c,
regional_family,antq_reg_way_station,Way Station,assets_queue/generated/antq_reg_way_station.png,true,true,true,11300,4352,16/24/36,0.888,e0a42c605bdcd6e966f448d2cd877bee4149867d2eb2d7cbacb2156adf8cddd2,
regional_family,antq_reg_caravanserai,Caravan Rest Compound,assets_queue/generated/antq_reg_caravanserai.png,true,true,true,11300,4352,14/24/38,0.953,f30da1c04aff41fed4777cd184feed4aa16a14a3f7f2fbb63d258aea9b69c9ce,
regional_family,antq_reg_wharf_crane,Wharf Crane,assets_queue/generated/antq_reg_wharf_crane.png,true,true,true,11300,4352,28/39/58,0.896,f6c05b0539c5d8f4f0766acd61b58eb7121d7ea40296a095d2bc045fa3fee954,
regional_family,antq_reg_lamp_oil_depot,Lamp Oil Depot,assets_queue/generated/antq_reg_lamp_oil_depot.png,true,true,true,11300,4352,28/38/57,0.891,b0aa0d4d535bf65226c49c6a7bdb86d0756c3092010b68c23f8fb6af834a99c2,
regional_family,antq_reg_bath_fuel_depot,Bath Fuel Depot,assets_queue/generated/antq_reg_bath_fuel_depot.png,true,true,true,11300,4352,21/33/54,0.938,6b409eb9a16d0f205d4d356d782f03c180559c80fb775df0185ee03891ce04b7,
regional_family,antq_reg_pack_animal_yard,Pack-Animal Yard,assets_queue/generated/antq_reg_pack_animal_yard.png,true,true,true,11300,4352,28/37/55,0.868,d9317f159402b9f8e25ac14287fe528a6d2799c91e7ea1a141ea8b211161148f,
regional_family,antq_reg_grain_weighhouse,Grain Weighhouse,assets_queue/generated/antq_reg_grain_weighhouse.png,true,true,true,11300,4352,17/27/44,0.923,54fc85e55dba663e4f46c088a4042c6338d1972172c3fb5d8ed2340de765cdf9,
regional_family,antq_reg_customs_gate,Customs Gate,assets_queue/generated/antq_reg_customs_gate.png,true,true,true,11300,4352,21/30/46,0.897,6b57f3d7e70d45dd485d33be572238503169c5c831b3c7f83094e44ab301c2d5,
regional_family,antq_reg_ironmongery,Iron Hardware Workshop,assets_queue/generated/antq_reg_ironmongery.png,true,true,true,11300,4352,16/26/45,0.918,a6c01c0b367485fa03941148c5a83cf4e3106876af9f1b11473dd93149fe25ae,
regional_family,antq_reg_bronze_vessel_shop,Bronze Vessel Shop,assets_queue/generated/antq_reg_bronze_vessel_shop.png,true,true,true,11300,4352,20/29/46,0.908,cfbe4b9cccd18d7510a6f0ae15f6d31a6c8f84dac92c2186086f12aee71786d1,
regional_family,antq_reg_oil_lamp_kiln,Oil-Lamp Kiln,assets_queue/generated/antq_reg_oil_lamp_kiln.png,true,true,true,11300,4352,24/33/54,0.971,242aad33e7ee800ffcbd72d3e5dd66b5697642316f711a47ae08eb125e54116a,
regional_family,antq_reg_fineware_kiln,Fineware Kiln,assets_queue/generated/antq_reg_fineware_kiln.png,true,true,true,11300,4352,23/33/54,0.974,de6c3a754319362dc519d3bf72a653b806ef1e85ae785441cb5a040db605eea2,
regional_family,antq_reg_scroll_workshop,Scroll Workshop,assets_queue/generated/antq_reg_scroll_workshop.png,true,true,true,11300,4352,26/35/55,0.944,a2e22827fc413bd1528967f5ec7d02774ed3de16bffd8eb19aa59926ae3016ed,
regional_family,antq_reg_silverworkshop,Silverwork Shop,assets_queue/generated/antq_reg_silverworkshop.png,true,true,true,11300,4352,23/33/54,0.972,c5e9e02227c251d8c1d4051605e1ad95467bb6ced8c0b7a1fd2bb401e0520e44,
regional_family,antq_reg_arrow_fletchery,Arrow Fletchery,assets_queue/generated/antq_reg_arrow_fletchery.png,true,true,true,11300,4352,22/33/54,0.996,26756c87b20c5b25df3bcb9917987fe9386f07832a9187f5da65897b5d4197b9,
regional_family,antq_reg_harness_maker,Harness Maker,assets_queue/generated/antq_reg_harness_maker.png,true,true,true,11300,4352,23/34/54,0.972,cddeacaf75ba7af6f964d3ec742bd052617c0752196eff7e32903f2a2c277162,
regional_family,antq_reg_wickerwork,Wickerwork Shed,assets_queue/generated/antq_reg_wickerwork.png,true,true,true,11300,4352,27/36/56,0.948,7c3b6f72909eeac68a0b1ab8a3932aac7b44960bc8825e00a0c649746ba3e41d,
regional_family,antq_reg_loom_house,Loom House,assets_queue/generated/antq_reg_loom_house.png,true,true,true,11300,4352,24/35/55,0.968,729630e7c4c00a196f2d27ef2392c18589b52ab58309e1bdef6778e122f17a1f,
regional_family,antq_reg_cauldron_smithy,Cauldron Smithy,assets_queue/generated/antq_reg_cauldron_smithy.png,true,true,true,11300,4352,18/25/40,0.867,35cc147e8c5336c54792ba15c5de599366ad302d6beab4c6d33af5f375635a78,
regional_family,antq_reg_barge_chandlery,River-Craft Supply Workshop,assets_queue/generated/antq_reg_barge_chandlery.png,true,true,true,11300,4352,18/25/39,0.863,f734533d679616627d8574c2cb8e96c4ca6833f990886e94ea4934803aefcec0,
regional_family,antq_reg_combmaker,Combmaker,assets_queue/generated/antq_reg_combmaker.png,true,true,true,11300,4352,14/23/40,0.926,b60e4be4767186697ae5a74df5ee358f33216e4a992d29b6566b79e1567e61b7,
regional_family,antq_reg_bell_foundry,Bell Foundry,assets_queue/generated/antq_reg_bell_foundry.png,true,true,true,11300,4352,18/26/41,0.872,8e8134e7aa29f01ae2506823a49e548abdbc9e531652b7d276f1bdacce38e689,
regional_family,antq_reg_oarwright,Oarwright,assets_queue/generated/antq_reg_oarwright.png,true,true,true,11300,4352,23/33/47,0.826,b2827ffa46bf3a3d6bb3a92c98179a986195693528d5227f6ad631efcf8df89d,
regional_family,antq_reg_spindlework,Spindlework,assets_queue/generated/antq_reg_spindlework.png,true,true,true,11300,4352,26/36/52,0.825,8698511838087f223b68d31c057119fed81c675b13a17cbc0b5a3190005f0217,
regional_family,antq_reg_torchmaker,Torchmaker,assets_queue/generated/antq_reg_torchmaker.png,true,true,true,11300,4352,18/30/49,0.894,a02eaf9b20065cea989744ee8db2cbd86c5d5dcaf0200d21b6efa277cf4db5ee,
regional_family,antq_reg_sieve_maker,Sieve Maker,assets_queue/generated/antq_reg_sieve_maker.png,true,true,true,11300,4352,24/35/53,0.876,3ffea3e30129e5beb469135d7a27f00bf068f28c502725c1e624d998899253c5,
regional_family,antq_reg_mortar_grinder,Mortar and Pestle Workshop,assets_queue/generated/antq_reg_mortar_grinder.png,true,true,true,11300,4352,21/30/44,0.948,facd753d91630009490f924242b5e52e606dec11822d54f1c07487b138ca5cb5,
regional_family,antq_reg_seal_cutter,Seal Cutter,assets_queue/generated/antq_reg_seal_cutter.png,true,true,true,11300,4352,19/29/44,0.979,1d56d761da17433c61d28ff780e85a9aa0a40713805556587e70ba79c60d5cca,
regional_family,antq_reg_kiln_furniture,Kiln Furniture Workshop,assets_queue/generated/antq_reg_kiln_furniture.png,true,true,true,11300,4352,23/32/45,0.938,5cadac59cd0ed059061251cf94c3653cd8c9119421b882ce6cbd2b684e2696ec,
regional_family,antq_reg_reed_pen_maker,Reed-Pen Maker,assets_queue/generated/antq_reg_reed_pen_maker.png,true,true,true,11300,4352,20/29/42,0.955,cb950203c9d8653cce0c920dc1b803a5a9e3a7fdd1354c9cdb62ee7828533d26,
regional_family,antq_reg_sail_needle_shop,Sail-Needle Shop,assets_queue/generated/antq_reg_sail_needle_shop.png,true,true,true,11300,4352,28/36/51,0.863,d41a28ce76701500d5919508dc1486333bec56ba3912c04d6b1124b2c508987c,
regional_family,antq_reg_pulley_workshop,Pulley Workshop,assets_queue/generated/antq_reg_pulley_workshop.png,true,true,true,11300,4352,25/33/48,0.853,24e8caec4eada7311909661fd84f7a3247c394d37aabc68fc130464f938f1dae,
regional_family,antq_reg_locksmith,Locksmith,assets_queue/generated/antq_reg_locksmith.png,true,true,true,11300,4352,21/31/49,0.918,7b46ff319c7215c2b16b1047d7a1392fb2cfa96f89fd0c90e927927c52150e64,
regional_family,antq_reg_nailery,Nailery,assets_queue/generated/antq_reg_nailery.png,true,true,true,11300,4352,23/32/49,0.864,e6fb61b23d7e31bfb741a9a630831d50455ba7d42c82814e2927d93b7c056f3a,
regional_family,antq_reg_chainmaker,Chainmaker,assets_queue/generated/antq_reg_chainmaker.png,true,true,true,11300,4352,15/25/43,0.969,972554c9aafafb834e73183a9e54303d9bc9351bad90fd4f486d6b1f9230b50a,
regional_family,antq_reg_wiredrawer,Wire Drawer,assets_queue/generated/antq_reg_wiredrawer.png,true,true,true,11300,4352,17/27/44,0.962,4edb542ef380368aa1fdd6f677da4d2b2242dabbf04ecd8ea9885ead7f6e9879,
regional_family,antq_reg_shieldmaker,Shieldmaker,assets_queue/generated/antq_reg_shieldmaker.png,true,true,true,11300,4352,15/26/43,0.983,e150a6dad8f62ca4ac0eb6adf877f3229666ac3e3950fd2866cb4b8151761397,
regional_family,antq_reg_scabbard_maker,Scabbard Maker,assets_queue/generated/antq_reg_scabbard_maker.png,true,true,true,11300,4352,15/26/44,0.983,f0fed50098bd4bd7e17b7cafeedd404537a6f8f72798da417a35ffa3a989d485,
regional_family,antq_reg_fishing_tackle,Fishing-Tackle Workshop,assets_queue/generated/antq_reg_fishing_tackle.png,true,true,true,11300,4352,23/27/36,0.653,5c173efe73e0805eee08ea5424d4f19023c40bc7fa078f60217c520889d2fa03,
regional_family,antq_reg_feltworks,Feltworks,assets_queue/generated/antq_reg_feltworks.png,true,true,true,11300,4352,33/36/42,0.585,8adeeef1a71b0fccf33e79d6c982e325f1a5554f49eb88fef18feee387fc49be,
regional_family,antq_reg_carpet_loom,Carpet Loom,assets_queue/generated/antq_reg_carpet_loom.png,true,true,true,11300,4352,23/28/38,0.688,d849d812d04a89d60401d9aebd5945960c2b3fa9470107f9741297b3fbe2884e,
regional_family,antq_reg_cork_workshop,Cork Workshop,assets_queue/generated/antq_reg_cork_workshop.png,true,true,true,11300,4352,25/29/39,0.695,6efbc7b6f801d1b5dce7b0f74015ffd69766e776cf0e9182185d17f12718f03f,
regional_family,antq_reg_brushmaker,Brushmaker,assets_queue/generated/antq_reg_brushmaker.png,true,true,true,11300,4352,25/31/47,0.907,9f1e27994e5d871f1155b1831f71e08aec4b9dd6b7796980aee2f84d14a81a67,
regional_family,antq_reg_tesserae_kiln,Mosaic-Cube Kiln,assets_queue/generated/antq_reg_tesserae_kiln.png,true,true,true,11300,4352,26/32/48,0.911,094887e00a37f9dd6d130197cd6cbef10cee2d66f2caee1d49e2ae88077dfcc4,
regional_family,antq_reg_south_arabian_terrace_sluices,South Arabian Terrace Sluices,assets_queue/generated/antq_reg_south_arabian_terrace_sluices_128.png,true,true,true,11300,4352,30/35/47,0.840,e4b64733bf599a9825a799335c1861a550204fca74db1ce2dec78636c1f24c81,
regional_family,antq_reg_arabian_caravan_station,Arabian Caravan Station,assets_queue/generated/antq_reg_arabian_caravan_station_128.png,true,true,true,11300,4352,37/39/49,0.809,5b8c913e14fc9efc0801120f7a619dfbe375f5ff64df7d28550c7ac83dc24092,
regional_family,antq_reg_aromatic_resin_sorting_house,Aromatic Resin Sorting House,assets_queue/generated/antq_reg_aromatic_resin_sorting_house_128.png,true,true,true,11300,4352,30/33/44,0.838,d4e38be5c5b2d4e1572cfa4f5455a552aad93d4d33b88a35a98b0c514a49471e,
regional_family,antq_reg_eastern_arabian_aflaj,Eastern Arabian Water Channels,assets_queue/generated/antq_reg_eastern_arabian_aflaj_128.png,true,true,true,11300,4352,22/29/43,0.924,045a1987daab8bf8f754bfc00c56adf60464bee1091d26112e907433c905970b,
regional_family,antq_reg_marcomannic_royal_compound,Marcomannic Royal Compound,assets_queue/generated/antq_reg_marcomannic_royal_compound_128.png,true,true,true,11300,4352,26/32/44,0.869,bbdca81524cb02af949f860be366472b742e4c5d2b68f9bc345676d378fee1d8,
